Name,Title,Description,Type,Priority,Status,Creation_Date,Estimation_Date,Story_Point
"Atlassian Bamboo ","Bamboo 3.3 does not respect @RequiresRestart ","I tried bumping UPM to support Bamboo 3.3 from 3.1, and we got some failing tests with regards to the tests of the @RequiresRestart. Everything worked in Bamboo 3.1, but there's something wrong in Bamboo 3.3.    Note that this only happens when I'm installing a new plugin with a module that requires restart. But it works as expected when upgrading a plugin (i.e., @RequiresRestart is honored)",Bug,Medium,Closed,"2011-11-01 23:20:49","2011-11-01 23:20:49",3
"Atlassian Bamboo ","Indexing problem in table USER_COMMIT because of column COMMIT_REVISION text type","This error happens because the column COMMIT_REVISION in the table USER_COMMIT is set to TEXT,         There is a limitation on indexing [TEXT type fields|http://stackoverflow.com/questions/1827063/mysql-error-key-specification-without-a-key-length]. As [this post|http://forums.mysql.com/read.php?98,37000,37052] states, we can have VARCHAR type with maximum 65,532 bytes after MySQL 5.0.3.      We should change the column type from TEXT to VARCHAR.",Bug,Low,Closed,"2011-10-31 18:19:48","2011-10-31 18:19:48",2
"Atlassian Bamboo ","Improvements to EBS mounting","Includes support for Windows.",Suggestion,,Closed,"2011-10-31 10:10:42","2011-10-31 10:10:42",5
"Atlassian Bamboo ","Improved email templates","Merge in email work from ShipIt. Test across common email clients (using [http://litmus.com] would make this a lot quicker). Polish the designs.    Screenshots of the new (already done) emails:    !https://img.skitch.com/20111028-ca1jwycmp9ph2aytuwi2jwiigm.jpg!  !https://img.skitch.com/20111028-8fg75bbkucqw618pt7qu9qtndx.jpg!",Suggestion,,Closed,"2011-10-31 01:46:00","2011-10-31 01:46:00",2
"Atlassian Bamboo ","Styling for new combined Plan Status and History Navigator",,Suggestion,,Closed,"2011-10-31 01:45:15","2011-10-31 01:45:15",3
"Atlassian Bamboo ","Make test Quarantine work for all Tasks that have support for Tests",,Suggestion,,Closed,"2011-10-31 01:23:42","2011-10-31 01:23:42",1
"Atlassian Bamboo ","Button for enabling and disabling a test in Quarantine on the Result summary",,Suggestion,,Closed,"2011-10-31 01:22:28","2011-10-31 01:22:28",1
"Atlassian Bamboo ","Quarantine table on Tests tab should have column to show which user quarantined the test",,Suggestion,,Closed,"2011-10-31 01:20:49","2011-10-31 01:20:49",2
"Atlassian Bamboo ","Different table for Quarantined test results on Result Summary",,Suggestion,,Closed,"2011-10-31 01:20:12","2011-10-31 01:20:12",2
"Atlassian Bamboo ","Test summary should show how many tests have been Quarentined (if any)",,Suggestion,,Closed,"2011-10-31 01:19:48","2011-10-31 01:19:48",1
"Atlassian Bamboo ","Icons in Currently Building list are cut off",,Bug,Low,Closed,"2011-10-30 23:06:47","2011-10-30 23:06:47",0.5
"Atlassian Bamboo ","Streams 5 aggregation for Studio","Chai knows more about this than I do. Ill get him to comment here.",Suggestion,,Closed,"2011-10-28 01:18:55","2011-10-28 00:18:55",1
"Atlassian Bamboo ","POMs from 3.3.2 Source code released to customers is still using 3.3-SNAPSHOT","POMs from 3.3.2 Source code released to customers is still using 3.3-SNAPSHOT.",Bug,Low,Closed,"2011-10-27 07:47:38","2011-10-27 06:47:38",1
"Atlassian Bamboo ","Bamboo AMPS setup should hit the updateDefaultsLocalCapability link after import","Its an absolute pain when developing amps plugins because everytime bamboo starts up it doesn't have and jdk's or executables set up.  If it could click the updateDefaultsLocalCapability action after import, all this stuff would get pulled in from your local environment.",Suggestion,,Closed,"2011-10-14 06:01:48","2011-10-14 05:01:48",2
"Atlassian Bamboo ","Scheduled backup fails randomly while expiration is running at the same time.","As reported in https://support.atlassian.com/browse/BSP-5570    We should provide a check:  - backup should wait for running expiration to finish  - expiration should wait for running backup to finish",Bug,Low,Closed,"2011-10-11 15:04:02","2011-10-11 14:04:02",3
"Atlassian Bamboo ","ActiveMQ JMS data file no longer found causing builds not able to launch","{noformat:title=BEAC server log JMS summary snipppet}  2011-10-09 18:34:29,222 ERROR [BrokerService[bamboo] Task] [Queue] Failed to page in more queue messages  java.lang.RuntimeException: java.lang.RuntimeException: java.io.IOException: Could not locate data file /opt/j2ee/domains/bamboo.atlassian.com/confluence/webapps/atlassian-bamboo/data/current/jms-store/bamboo/KahaDB/db-1782.log          at org.apache.activemq.broker.region.cursors.AbstractStoreCursor.reset(AbstractStoreCursor.java:113)          at org.apache.activemq.broker.region.cursors.StoreQueueCursor.reset(StoreQueueCursor.java:157)          at org.apache.activemq.broker.region.Queue.doPageIn(Queue.java:1677)          at org.apache.activemq.broker.region.Queue.pageInMessages(Queue.java:1897)          at org.apache.activemq.broker.region.Queue.iterate(Queue.java:1424)          at org.apache.activemq.thread.PooledTaskRunner.runTask(PooledTaskRunner.java:122)          at org.apache.activemq.thread.PooledTaskRunner$1.run(PooledTaskRunner.java:43)          at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:886)          at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:908)          at java.lang.Thread.run(Thread.java:662)  Caused by: java.lang.RuntimeException: java.io.IOException: Could not locate data file /opt/j2ee/domains/bamboo.atlassian.com/confluence/webapps/atlassian-bamboo/data/current/jms-store/bamboo/KahaDB/db-1782.log          at org.apache.activemq.broker.region.cursors.AbstractStoreCursor.fillBatch(AbstractStoreCursor.java:265)          at org.apache.activemq.broker.region.cursors.AbstractStoreCursor.reset(AbstractStoreCursor.java:110)          ... 9 more  Caused by: java.io.IOException: Could not locate data file /opt/j2ee/domains/bamboo.atlassian.com/confluence/webapps/atlassian-bamboo/data/current/jms-store/bamboo/KahaDB/db-1782.log          at org.apache.kahadb.journal.Journal.getDataFile(Journal.java:345)          at org.apache.kahadb.journal.Journal.read(Journal.java:592)          at org.apache.activemq.store.kahadb.MessageDatabase.load(MessageDatabase.java:786)          at org.apache.activemq.store.kahadb.KahaDBStore.loadMessage(KahaDBStore.java:956)          at org.apache.activemq.store.kahadb.KahaDBStore$KahaDBMessageStore$5.execute(KahaDBStore.java:494)          at org.apache.kahadb.page.Transaction.execute(Transaction.java:728)          at org.apache.activemq.store.kahadb.KahaDBStore$KahaDBMessageStore.recoverNextMessages(KahaDBStore.java:485)          at org.apache.activemq.store.ProxyMessageStore.recoverNextMessages(ProxyMessageStore.java:88)          at org.apache.activemq.broker.region.cursors.QueueStorePrefetch.doFillBatch(QueueStorePrefetch.java:97)          at org.apache.activemq.broker.region.cursors.AbstractStoreCursor.fillBatch(AbstractStoreCursor.java:262)          ... 10 more  2011-10-09 18:34:29,351 ERROR [BrokerService[bamboo] Task] [Journal] Looking for key 1782 but not found in fileMap: {1783=db-1783.log number = 1783 , length = 33554836, 1786=db-1786.log number = 1786 , length = 34109378, 1787=db-1787.log number = 1787 , length = 33556132, 1280=db-1280.log number = 1280 , length = 33556132, 1784=db-1784.log number = 1784 , length = 33554712, 1790=db-1790.log number = 1790 , length = 33606358, 1791=db-1791.log number = 1791 , length = 35664711, 1788=db-1788.log number = 1788 , length = 33581527, 1789=db-1789.log number = 1789 , length = 33557879, 1806=db-1806.log number = 1806 , length = 33592825, 1807=db-1807.log number = 1807 , length = 16003513, 1804=db-1804.log number = 1804 , length = 33635071, 1805=db-1805.log number = 1805 , length = 33554607, 1802=db-1802.log number = 1802 , length = 33580009, 1803=db-1803.log number = 1803 , length = 33554674, 1800=db-1800.log number = 1800 , length = 33567294, 1801=db-1801.log number = 1801 , length = 33819685, 1798=db-1798.log number = 1798 , length = 33971508, 1279=db-1279.log number = 1279 , length = 33554625, 1799=db-1799.log number = 1799 , length = 33630766, 1796=db-1796.log number = 1796 , length = 33651278, 1797=db-1797.log number = 1797 , length = 45623364, 1794=db-1794.log number = 1794 , length = 33666339, 1795=db-1795.log number = 1795 , length = 34512258, 1792=db-1792.log number = 1792 , length = 35143715, 1793=db-1793.log number = 1793 , length = 33776959}          Likely caused by these ActiveMQ Issues:    https://issues.apache.org/jira/browse/AMQ-3310  or:  https://issues.apache.org/jira/browse/AMQ-3470    Reported internally in:  https://extranet.atlassian.com/jira/browse/BUILDENG-649  https://extranet.atlassian.com/jira/browse/BUILDENG-651      The JMS spam caused the server logs to roll  over so I was unable to capture the beginning of the problem.    Confirmed server side that {{db-1782.log}} in the JMS repo was not present",Bug,Medium,Closed,"2011-10-10 02:01:23","2011-10-10 01:01:23",2
"Atlassian Bamboo ","Bamboo should use default application link to retrieve issues +from jira 4.2.x+ when no project entity link is set up for a plan.","Steps to reproduce:  1) grab {color:red}jira 4.2{color} (we can't reproduce problem on jira 4.3+)  2) grab bamboo 3.2.2  3) set up an application link from bamboo to jira, use outgoing basic access  4) set up a test project with a test issue on jira instance  5) set up a test project with a test plan on bamboo instance  5.1) force that plan to detect changes on a repository that will contain commit with jira-issue comment  5.2) for example:    6) go to build result page of the plan, build should have contain commits with BAM-9867 comments. (replace BAM-9867 with your jira instance test issue)  7.1) when you click on BAM-9867 you will get unexpected error has occured  7.2) while you should be redirected to the jira page  8.1) on the JIRA issues panel you should have see your issue, with it's icon, and with link to your jira instance  8.2) instead you will see something like Can't retrieve issues or similar error, I don't remember.  9) obviosly Issues tab is borked as well.    ",Bug,Medium,Closed,"2011-09-26 19:13:22","2011-09-26 18:13:22",2
"Atlassian Bamboo ","My Bamboo looks weird when more than one commit is involved in a build :-)","It links build only to the latest user commit. There's a bug in getResultSummariesByChangeSetId method query that returns result summaries only if the changeset is the latest changeset.",Bug,Low,Closed,"2011-09-23 15:43:19","2011-09-23 14:43:19",1
"Atlassian Bamboo ","Add server pause button to UPM decorator","We need to add the server pause button to the UPM decorator and a warning that if you do not pause the server and upgrade a plugin, builds may fail.",Suggestion,,Closed,"2011-09-13 04:00:04","2011-09-13 03:00:04",2
"Atlassian Bamboo ","Update checkout task definition on repository update and clone",,Bug,Medium,Closed,"2011-09-12 15:15:37","2011-09-12 14:15:37",2
"Atlassian Bamboo ","Test (and fix is required) agent and server wrapper with openjdk7",,Suggestion,,Closed,"2011-09-05 05:43:32","2011-09-05 04:43:32",2
"Atlassian Bamboo ","Possible race condition for build label addition","A couple of days ago we started getting error messages back from many of our builds along the lines of the following:      This happened for two separate and widely-used labels.  It was pretty obvious from the hibernate exception that Bamboo had created duplicate labels in the DB.  We ended up renaming the duplicate label and telling any builds that referenced it to use the original label.  The relevant database contents prior to the fix were as follows:      We hit a very similar issue with a plan creation race condition (BAM-9231) recently.   This appears to be caused by a separate race condition affecting the creation of labels.",Bug,Low,Closed,"2011-09-03 17:39:46","2011-09-03 16:39:46",2
"Atlassian Bamboo ","Oauth Access Token and Plugin Manager option is broken when Bamboo integrate with LDAP with the cache attribute is set to false","Currently, if Bamboo integrated with LDAP using the atlassian-user.xml with the LDAP repository cache is set to false example shown below:      With the cache is turn off, when user click on the *Oauth Access Token* and *Plugin Manage* option will throw the following exception and user will be direct to the login page:      The current workaround is to set the LDAP repository cache=true as shown below:      The problem only happens with LDAP user only",Bug,High,Closed,"2011-09-02 11:16:47","2011-09-02 10:16:47",3
"Atlassian Bamboo ","When retrying a release with the release management plugin, default plan variables displayed are not used in the build","We have a bamboo plan for our release which runs the maven-release-plugin to actually release our software.  We define the plan with two plan variables: thisVersion and nextVersion.      Steps to reproduce:  # Go to a JIRA version for the project we want to release, go to the release tab, and click to release this JIRA version using the bamboo release plugin  # select release with new build and choose the correct bamboo plan (the release plan with the custom variables)  # Click the link to type a value for the variable thisVersion and enter a value of 1.1.0  # Click the link to type a value for the variable nextVersion and enter a value of 1.2.0.M1-SNAPSHOT  # Click Release  \\  The plan will fire.  If the plan fails, then it is displayed as failing in JIRA and there is a button to retry  \\  # Click Retry and the same release plugin popup will be displayed with the previously selected values already filled out except for these problems:    * *while there are two rows for each of the two plan variables we previously input, the variable name in the dropdown is the same for each*.  It lists both variable names as nextVersion, even though we originally selected the drop downs as thisVersion for the first, and nextVersion for the second.  ** Note that the correct values, however, are still present in the text boxes.  Thus when you see the screen (and I forgot to get a screenshot) you see in the first row a select box with nextVersion but with a value of 1.1.0.  And the second row has (again) nextVersion in the drop down and the text box value of 1.2.0.M1-SNAPSHOT.  Thus, it persisted the text box values correctly but not the drop down selections correctly.  * If you only change the value of the first drop down -- i.e. change the first drop down from nextVersion to thisVersion (which is how we originally filled it out) and don't touch the second drop down box at all -- then it will _only_ set the thisVersion plan variable (the drop down that we physically clicked and changed).  It will _not_ submit the nextVersion variable value to the plan, despite appearing exactly as it did when we originally filled out the form.    This of course made my plan fail a second time as the maven-release plugin needs the nextVersion value, and since I don't have a default maven fails because the next version is  (empty string).    I went back to the Jira Version -> release page and retried a third time.  Again I was presented with a form that had both drop downs displayed as nextVersion.  I clicked the first row drop down and changed it to to the correct thisVersion variable.  Then I clicked the second row (currently nextVersion), deliberately changed it to thisVersion and then clicked again to change it back to nextVersion.  I left the text box values alone -- as they were already correct.    I submitted this and it worked perfectly.    Thus, by clicking the second row dropdown and changing it and changing it back is a valid workaround.  This seems pretty minor as there is an easy workaround and it seems to only be a problem whenever a release build fails, which is probably rare.",Bug,Low,Closed,"2011-09-01 23:15:55","2011-09-01 22:15:55",2
